Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
5/5/2004,8694,8702.5,8722.5,8692.5,,-0.003
5/4/2004,8720,8710,8745,8710,,-0.0077
5/3/2004,8788,8783,8788,8781,,0.0006
4/30/2004,8783,8783,8796,8766,,0.0006
4/29/2004,8778,8742.5,8800.5,8742.5,,0.0159
4/28/2004,8640,8626.5,8644.5,8621.5,,0.0018
4/27/2004,8625,8613,8628,8603,,0.0023
4/26/2004,8605,8615,8632,8605,,-0.0018
4/23/2004,8620,8649.5,8652.5,8608.5,,-0.0038
4/22/2004,8653,8652,8662,8642,,0.0003
4/21/2004,8650,8622.5,8652.5,8617.5,,0.0037
4/20/2004,8618,8612.5,8619.5,8607.5,,0.0019
4/19/2004,8602,8604.5,8612.5,8594.5,,-0.002
4/16/2004,8620,8632.5,8634.5,8612.5,,-0.0015
4/15/2004,8632,8617.5,8642.5,8617.5,,0.0034
4/14/2004,8604,8587.5,8617.5,8587.5,,0.0013
4/13/2004,8592,8587.5,8596.5,8573.5,,0.0002
4/12/2004,8590,8587.5,8615.5,8587.5,,0.0006
4/9/2004,8586,8585.5,8585.5,8585.5,,0
4/8/2004,8586,8577.5,8593.5,8574.5,,0.0006
4/7/2004,8580,8577.5,8592.5,8567.5,,0.0005
4/6/2004,8576,8602.5,8612.5,8572.5,,-0.0022
4/5/2004,8595,8595,8595,8595,,0.0026
4/2/2004,8573,8593,8618,8573,,-0.0014
4/1/2004,8585,8560,8600,8560,,0.0025
3/31/2004,8564,8597.5,8601.5,8557.5,,-0.0048
3/30/2004,8605,8600,8612,8595,,-0.0006
3/29/2004,8610,8610,8619,8595,,-0.0007
3/26/2004,8616,8611,8649,8599,,-0.0001
3/25/2004,8616,8580.5,8633.5,8580.5,,0.0048
3/24/2004,8575,8587,8590,8570,,-0.0013
3/23/2004,8586,8557.5,8592.5,8557.5,,0.0028
3/22/2004,8562,8562.5,8562.5,8562.5,,0
3/19/2004,8562,8527.5,8570.5,8527.5,,0.003
3/18/2004,8537,8550,8560,8530,,-0.003
3/17/2004,8562,8582.5,8587.5,8552.5,,-0.0055
3/16/2004,8610,8610,8628,8575,,-0.0032
3/15/2004,8638,8652.5,8652.5,8627.5,,-0.0026
3/12/2004,8660,8620,8675,8615,,0.0035
3/11/2004,8630,8585,8650,8585,,0.0052
3/10/2004,8585,8555,8591,8555,,0.0041
3/9/2004,8550,8570,8570,8527,,-0.004
3/8/2004,8584,8602.5,8602.5,8576.5,,-0.0015
3/5/2004,8598,8562.5,8597.5,8562.5,,0.005
3/4/2004,8555,8565,8575,8534,,-0.0012
3/3/2004,8565,8490,8570,8490,,0.0088
3/2/2004,8490,8461,8498,8458,,0.0032
3/1/2004,8462,8452.5,8472.5,8442.5,,0.0009
2/27/2004,8455,8460,8470,8455,,-0.0018
2/26/2004,8470,8445,8470,8445,,0.0036
2/25/2004,8440,8455,8455,8435,,-0.0014
2/24/2004,8452,8462.5,8477.5,8447.5,,0.0014
2/23/2004,8440,8440,8440,8440,,0
2/20/2004,8440,8445,8448,8416,,0.0009
2/19/2004,8432,8417.5,8435.5,8417.5,,0.0036
2/18/2004,8402,8402,8409,8394,,0
2/17/2004,8402,8390,8404,8387,,0.0018
2/16/2004,8387,8401,8406,8383,,-0.0018
2/13/2004,8402,8412.5,8422.5,8402.5,,-0.0008
2/12/2004,8409,8395,8421,8395,,-0.0007
2/11/2004,8415,8390,8420,8380,,0.0024
2/10/2004,8395,8440,8440,8387,,-0.0053
2/9/2004,8440,8432,8445,8425,,-0.0023
2/6/2004,8460,8447.5,8462.5,8443.5,,0.0011
2/5/2004,8450,8455,8475,8445,,0
2/4/2004,8450,8445,8458,8424,,0.0004
2/3/2004,8447,8448,8458,8443,,-0.0014
2/2/2004,8458,8458.5,8458.5,8458.5,,0
1/30/2004,8458,8451.5,8459.5,8441.5,,0.0033
1/29/2004,8430,8402.5,8445.5,8402.5,,0.0015
1/28/2004,8418,8402.5,8433.5,8402.5,,-0.0011
1/27/2004,8426,8446.5,8461.5,8418.5,,-0.0038
1/26/2004,8459,8410,8469,8410,,0.0064
1/23/2004,8405,8395,8415,8394,,0
1/22/2004,8405,8405,8405,8405,,0
1/21/2004,8405,8395,8415,8385,,0.0006
1/20/2004,8400,8368,8423,8368,,0.0027
1/19/2004,8378,8332.5,8377.5,8332.5,,0.0033
1/16/2004,8350,8370,8380,8330,,-0.0018
1/15/2004,8365,8345,8375,8330,,0.0026
1/14/2004,8343,8325,8351,8320,,0.0016
1/13/2004,8330,8315,8345,8312,,0.003
1/12/2004,8305,8325,8335,8294,,-0.003
1/9/2004,8330,8350,8370,8327,,-0.0018
1/8/2004,8345,8360,8393,8340,,-0.0022
1/7/2004,8363,8323,8370,8320,,0.0036
1/6/2004,8333,8368,8368,8313,,-0.0062
1/5/2004,8385,8440,8440,8383,,-0.0077
1/2/2004,8450,8470,8470,8430,,0.0033
12/31/2003,8422,8472.5,8487.5,8422.5,,-0.0065
12/30/2003,8478,8467,8488,8435,,0.0016
12/29/2003,8464,8492.5,8497.5,8462.5,,-0.0036
12/26/2003,8495,8495,8495,8495,,0
12/25/2003,8495,8495,8495,8495,,0
12/24/2003,8495,8499,8504,8479,,-0.0004
12/23/2003,8498,8493.5,8508.5,8483.5,,0.0009
12/22/2003,8490,8497.5,8498.5,8487.5,,-0.0002
12/19/2003,8492,8495.5,8512.5,8489.5,,-0.0004
12/18/2003,8496,8488.5,8497.5,8462.5,,0.0004
12/17/2003,8492,8477.5,8492.5,8477.5,,0.0013
12/16/2003,8482,8477.5,8497.5,8475.5,,0.0004
12/15/2003,8478,8481.5,8483.5,8474.5,,0.0004
12/12/2003,8475,8505,8505,8475,,-0.0018
12/11/2003,8490,8492,8507,8488,,-0.0004
12/10/2003,8494,8492.5,8502.5,8481.5,,0
12/9/2003,8494,8487.5,8505.5,8484.5,,-0.0001
12/8/2003,8494,8482.5,8502.5,8482.5,,-0.0001
12/5/2003,8495,8508,8508,8495,,-0.0003
12/4/2003,8498,8486.5,8503.5,8486.5,,0.0012
12/3/2003,8488,8505.5,8505.5,8477.5,,-0.0006
12/2/2003,8492,8500.5,8502.5,8492.5,,-0.0015
12/1/2003,8506,8527.5,8527.5,8495.5,,0.0001
11/28/2003,8505,8500,8505,8495,,-0.0015
11/27/2003,8518,8517.5,8517.5,8517.5,,0
11/26/2003,8518,8517.5,8517.5,8517.5,,0
11/25/2003,8518,8517.5,8517.5,8517.5,,0
11/24/2003,8518,8517.5,8517.5,8517.5,,0.0021
11/21/2003,8500,8550,8565,8500,,-0.0058
11/20/2003,8550,8500,8575,8500,,0.009
11/19/2003,8474,8471.5,8480.5,8468.5,,-0.0008
11/18/2003,8480,8485,8495,8475,,-0.0008
11/17/2003,8487,8493,8503,8483,,-0.0009
11/14/2003,8495,8530,8550,8485,,-0.0035
11/13/2003,8525,8475,8530,8475,,0.0055
11/12/2003,8478,8477,8486,8434,,-0.0005
11/11/2003,8482,8462.5,8487.5,8462.5,,0.0003
11/10/2003,8480,8478,8495,8475,,-0.001
11/7/2003,8488,8491.5,8504.5,8482.5,,-0.0007
11/6/2003,8494,8474.5,8522.5,8474.5,,0.0023
11/5/2003,8475,8490,8495,8475,,-0.0035
11/4/2003,8505,8530,8545,8505,,-0.0015
11/3/2003,8518,8505,8525,8497,,0.0025
10/31/2003,8496,8481.5,8501.5,8481.5,,0.0019
10/30/2003,8480,8515,8530,8475,,-0.0059
10/29/2003,8530,8555,8605,8530,,-0.0058
10/28/2003,8580,8550,8595,8545,,0.0034
10/27/2003,8551,8495,8565,8495,,0.0064
10/24/2003,8497,8497,8507,8472,,0.0026
10/23/2003,8475,8460,8495,8452,,0.0012
10/22/2003,8465,8450,8480,8440,,0.0024
10/21/2003,8445,8430,8450,8430,,0.0018
10/20/2003,8430,8420,8446,8420,,-0.0012
10/17/2003,8440,8435,8451,8435,,-0.0006
10/16/2003,8445,8440,8465,8440,,0.0024
10/15/2003,8425,8425,8465,8405,,-0.0018
